ID,Turbine EXW,Transport,Customizations,Hub activities,Hub rental,Installation,Commissioning,Commissioning vessel,Installation vessel,Wind speed,Air density,Water depth,Country,Inflation,Project launch year NTP,Installation year,Distance from shore,Distance from hub,Number of units,Site area,Weather,Losses of production,Equity share
530,20365.60698473269,1008.0005592074668,1011.361499204741,507.3793153517889,506.2144842940835,506.96794561130116,709.0752682555374,1003.7110182299854,712.9973827595948,10.27,2.26,55.489999999999995,ml,6.91,2022,2023,89.02000000000001,141.41,234,80,80,19,62
531,20370.71984335192,1008.00232996683,1011.9801099075282,507.4721804438969,506.3815060364688,507.15806968656494,709.1024404222195,1003.8916923726655,713.0006937387998,10.03,2.3,38.480000000000004,tt,6.11,2022,2026,143.66,103.22999999999999,177,128,66,12,42
532,20377.328437985805,1008.6817363316432,1012.2322433038516,507.6753802000977,506.4481392740373,507.2638978554525,709.4004173802832,1003.9391105501963,713.0834010359464,11.39,2.31,51.730000000000004,sd,6.69,2021,2027,122.37,68.83,130,62,80,10,79
533,20378.027064560287,1008.9505680732902,1012.4295999783112,507.7168089834413,507.2387377120384,507.2952862336063,709.5032371012782,1003.9673451015924,713.2283550502221,10.86,2.24,76.02000000000001,lt,7.43,2022,2028,33.69,148.57,214,224,79,10,66
534,20381.43985655401,1009.5091483032422,1012.936342976616,507.7926858672058,507.5842767122273,507.2995603417126,709.8188421479489,1004.1306098103546,713.3444355773505,9.36,2.41,81.49000000000001,ug,6.23,2022,2027,167.96,123.66,154,165,80,10,64
535,20382.274779206855,1009.6320890751123,1012.9504821746746,508.0306304014102,507.77919795975413,507.31927456849445,709.9191378268036,1004.4991648782544,713.4656016933824,11.74,2.41,64.83,bo,4.96,2024,2026,47.489999999999995,152.51,193,270,25,16,39
536,20386.294734038383,1010.6436729772406,1013.0288385541093,508.1369076206069,507.83190526550175,507.8637180303852,710.1040889475827,1004.8754075313672,713.4817805625362,9.25,2.27,72.75999999999999,sz,5.07,2025,2024,58.769999999999996,57.83,117,270,22,14,40
537,20391.956921722303,1010.7696931620475,1013.0894313890749,508.22609737205875,507.9862117549938,507.89062564843795,710.872061707557,1005.2185424741069,713.8524772227074,11.16,2.37,56.54,ec,5.6,2021,2028,120.27,115.56,124,196,30,11,89
538,20396.005878426447,1011.4822854112781,1013.297388444495,508.334429258617,508.1280122911276,507.92961053968804,711.450042530297,1005.2591715319246,713.9645539422706,11.870000000000001,2.31,73.69,cy,7.48,2024,2024,143.51999999999998,41.18,169,202,54,12,61
539,20397.617383914163,1011.7297645770994,1013.3304214307354,508.4237228619321,508.22183292775435,508.22703404998583,711.5258250040682,1005.3344273064389,714.73902949469,11.08,2.34,67.4,sn,4.970000000000001,2021,2028,148.19,97.72,37,119,63,10,97
540,20409.81383692067,1011.7836100304728,1013.459622191402,508.75608768522585,508.3477107181586,508.312937447224,711.8992292657442,1005.3737839573054,714.7883157902742,10.02,2.41,74.41,bs,4.4,2023,2025,105.04,48.32,157,53,51,18,57
541,20417.051301792293,1011.9969869020551,1013.518163841538,508.8760266518553,508.37168652448986,508.72049534622744,712.0264438480814,1005.7725516089288,714.9938525082553,8.17,2.4000000000000004,74.50999999999999,do,6.13,2022,2028,81.05,55.0,221,178,37,17,60
542,20418.690921701615,1013.3222649162981,1013.5216235594662,509.4292353755436,508.62342894751913,508.7383964181238,712.1635459161433,1005.9420751636718,715.0120330133091,10.73,2.35,71.47999999999999,sm,4.779999999999999,2025,2026,130.92000000000002,82.91,93,65,90,15,49
543,20419.109507726156,1013.7199063066255,1013.6108441027598,509.5184702964865,508.7029036218842,509.01071273260743,712.291117490235,1006.1490969305054,715.103414118531,11.41,2.35,83.32,th,3.75,2021,2028,171.03,47.17,271,53,94,18,75
544,20431.545079407104,1013.8618495577973,1014.0517011177873,509.5929229800934,508.76498705772957,509.12924616618983,713.0193316474429,1006.68450401574,715.5966614044322,11.53,2.24,78.86,ua,4.91,2024,2029,49.879999999999995,121.27,83,217,46,19,42
545,20438.886500245386,1014.0977362688508,1014.1707136620212,509.6127936970975,509.10534735522265,509.3012532432112,713.3543381970801,1007.0776439013487,715.9064527359523,8.75,2.29,68.09,ve,4.0,2024,2026,89.67,156.14,103,113,80,18,86
546,20447.654473823713,1014.13580655273,1014.1771645633082,509.7156741363138,509.2547496680355,509.38377554036924,713.4284631951459,1007.0815296852317,716.1398043915375,11.03,2.31,25.07,sd,5.58,2022,2026,80.18,131.3,133,87,16,13,96
547,20449.32726256139,1014.3771341502841,1014.5771760715079,509.8409472161395,509.2581307525588,509.515203573805,713.7194785803484,1008.213676415527,716.1823109227536,8.56,2.35,66.3,hr,5.67,2023,2028,158.8,56.97,295,41,40,17,54
548,20455.764852460386,1014.9668943551864,1015.0128657686063,510.2084678791736,510.0154419546068,509.63660250207965,713.8213005112377,1008.7945455121578,716.4646848463555,8.06,2.2300000000000004,69.09,cd,4.529999999999999,2021,2030,84.83,89.55,12,243,68,10,61
549,20457.0635784209,1016.2173704948075,1015.0318881346398,510.40529667263763,510.0340986578518,510.0470049214925,714.0536618426279,1008.8754600854123,716.5790189963628,8.89,2.26,80.2,dz,7.15,2023,2028,55.620000000000005,131.65,173,146,25,11,91
550,20466.192554112593,1017.0977986571221,1015.7358701975597,510.5610258749569,510.1467211390745,510.2331242536615,714.406147249035,1009.7932615880142,716.6822258281874,10.18,2.24,64.08,th,5.51,2024,2023,103.42,74.61,111,200,4,18,76
551,20475.29425133994,1017.2504160045922,1015.7661549369262,510.6703165879377,510.8727450468903,510.27979751071325,714.4782578139703,1009.8289755845481,716.7323192891497,11.620000000000001,2.37,31.92,dm,4.87,2023,2027,83.64,91.25999999999999,237,104,29,12,79
552,20477.650480026703,1017.3688894070289,1016.1453436238436,510.7076980145742,510.8812068900907,510.3768328406707,714.9406874095512,1010.2931646916954,717.0686793088546,8.91,2.33,46.93,rs,6.05,2021,2029,175.53,120.01,269,72,65,13,50
553,20478.33415807224,1017.5019477192976,1016.612041384546,510.76967113687687,511.3235579146604,510.6962313388567,715.2022914337924,1010.573991535128,717.2359967339715,11.8,2.3200000000000003,56.3,zm,7.41,2021,2028,83.6,56.82,39,166,51,11,94
554,20482.91884845147,1017.9154854511858,1016.6821069620686,510.908459336968,511.37925331566873,511.06130266934895,715.5936227841429,1011.4597444777655,717.7629703114605,11.68,2.4000000000000004,30.03,bw,6.69,2024,2029,101.81,97.38,104,295,3,19,78
555,20484.698856032916,1017.9263431730765,1016.7763209028789,510.9319473648819,511.38455328028306,511.2708421813501,715.6292269279734,1011.5852600172265,717.8084304982287,8.99,2.2800000000000002,58.69,ve,6.62,2021,2026,77.03,178.17,157,244,9,15,63
556,20488.50172605599,1018.3623921015989,1017.0647214710523,510.9503977693556,511.43520226363717,511.5293946409347,716.3433612290411,1011.7572536914114,718.3266926426643,9.58,2.29,38.26,br,6.3,2022,2026,95.22,148.64,154,166,66,11,73
557,20489.58057594225,1018.5418899793353,1017.6977690231255,510.98229192752683,511.58939863443726,511.55117022617685,716.4224262666954,1012.488446543594,718.4350610560133,11.84,2.31,62.97,gw,4.12,2023,2030,110.04,87.71000000000001,96,217,23,14,69
558,20491.67435883813,1018.6474149840046,1017.7573001161876,511.1230986107315,511.68356217247714,511.606376359157,716.5181009663045,1012.7091933034253,718.7056342193497,8.870000000000001,2.41,78.89,mn,3.2800000000000002,2021,2026,105.39,178.62,83,171,41,11,85
559,20493.181514335603,1019.2142260634696,1018.3057355526303,511.54552915459595,511.78349579929267,511.86469364123946,716.8766770575454,1013.4134015076647,719.747815486974,8.16,2.27,71.83,mm,5.7,2025,2030,127.44,105.56,100,133,90,11,72
560,20494.82081316392,1019.422511787302,1018.4039471068915,511.62215801666025,512.057871635526,511.909752130579,716.906003749143,1014.5575061419695,719.9084007809276,8.98,2.3,45.730000000000004,li,3.2199999999999998,2023,2023,89.24000000000001,177.88,71,220,39,16,56
561,20502.8262855746,1019.8679830893767,1018.515204546929,511.795912850662,512.1081858068194,511.9288820918503,717.2100345449795,1014.6081752209683,719.984498365277,8.15,2.31,43.730000000000004,jm,4.77,2024,2023,134.18,78.66,112,208,96,20,96
562,20508.95572600383,1020.7333338086702,1018.7676415514073,511.8641262126385,512.426830311535,511.998411435001,717.3187884762224,1014.641680873323,719.9856101264877,8.82,2.3600000000000003,46.3,es,6.08,2021,2028,136.3,176.55,126,270,92,15,56
563,20520.10743617172,1021.1737384832303,1019.2413892803615,511.93126072838186,512.9190652532747,512.0060067665115,717.3244535042519,1014.8202312044564,720.0023475728035,10.77,2.26,78.84,ss,5.01,2022,2029,162.64,177.23,17,78,73,20,48
564,20530.21694667529,1021.4961316991854,1019.5226642485467,512.2976626184123,512.9314628459686,512.0393622871363,717.3788340396801,1015.3416126837835,720.0591568236474,11.99,2.31,80.1,th,3.16,2021,2023,142.4,96.72,214,285,37,10,71
565,20533.363159910426,1021.8122348487748,1020.5648836278417,512.3487999914496,513.0243065207882,512.0863677473552,717.6720945083822,1015.606332507152,720.199848175065,8.51,2.33,33.67,mn,5.779999999999999,2023,2027,158.0,179.08,279,85,44,10,57
566,20533.468582263195,1022.6821992854766,1021.0521273540942,512.441344447037,513.0818559261677,512.0989620198171,718.4313373107868,1015.6652385913836,720.2690961924491,10.62,2.34,76.67,bi,4.5,2022,2023,145.78,57.7,261,198,7,14,86
567,20543.39012148062,1023.2936915422297,1021.5067503272277,512.5965678198796,513.3105137076366,512.1816929136346,718.9122562978899,1015.9548653816154,720.3871868510882,8.870000000000001,2.22,32.01,be,6.01,2021,2025,121.32,148.98000000000002,56,66,11,17,76
568,20555.478830708566,1023.4165299432967,1021.5127285670112,512.6276121383547,513.6644978202447,512.2825984463266,718.9938869897929,1016.1216447837462,721.2063966040192,10.69,2.35,62.2,do,3.95,2021,2024,87.25,64.48,86,144,90,17,99
569,20556.890365648538,1023.443851844919,1022.1372638680022,512.9954974935915,513.921248230743,512.2841220193184,719.2071995882939,1016.3714247173864,721.2933591843873,11.0,2.31,30.25,np,3.7,2021,2029,101.56,103.19,296,244,86,19,93
570,20563.24212973191,1023.4845926523174,1022.5135100984693,513.0087221394871,514.0948780331076,512.3569724293834,719.2563701286156,1016.6837956829404,721.5703923914045,8.92,2.2800000000000002,66.12,gn,5.45,2024,2025,85.15,173.75,119,85,31,15,89
571,20570.291379697,1023.6417196233133,1022.7230651004905,513.0960962472041,514.6838489435295,512.4831981468374,719.2934048037706,1016.9335391817154,721.6077585440448,9.46,2.31,28.759999999999998,mt,4.59,2021,2030,120.84,144.38,283,231,27,19,38
572,20578.487132893537,1023.8315674341602,1022.9586693649223,513.1117248516333,514.7093868883959,512.5241558584354,720.4255790228384,1017.379753847845,721.7028457527401,11.65,2.38,26.07,ao,5.59,2021,2029,145.01,79.8,264,63,7,20,54
573,20579.391918989644,1024.5506568001229,1023.0656545009497,513.1752419031104,514.8829192002363,512.6191473369017,720.451584381054,1017.6109299262462,721.8077930591496,9.94,2.3,29.37,bz,3.84,2023,2030,94.99,189.95,40,120,73,19,41
574,20583.931586955063,1024.6200324583142,1023.5066791972147,513.2503061826034,514.9468952819767,512.7161371989392,720.6063914818889,1017.9740238255116,722.0740615134278,9.43,2.29,36.7,ca,4.63,2023,2025,38.37,99.49000000000001,269,39,20,13,35
575,20594.08259533476,1024.7637018729824,1023.537223219949,513.441755040544,515.0445032889735,513.019047679813,720.7493433885604,1018.9338373843136,722.3335254891753,8.58,2.34,56.14,hu,5.779999999999999,2024,2025,59.69,45.83,276,63,5,13,81
576,20596.46922415193,1024.8355961854716,1023.5988702872758,513.581030195791,515.3046084202323,513.1426132571538,720.7976204310451,1019.6504423338637,722.4451834052638,8.81,2.2300000000000004,66.1,kw,5.24,2025,2024,120.51,110.39,225,243,78,15,58
577,20606.170689365048,1025.0307013112522,1023.8297159243865,513.6015777591081,515.3230580628166,513.2303804154585,720.8575200239258,1020.5313084892643,723.2357001231336,10.29,2.26,33.980000000000004,ae,4.66,2022,2029,149.15,186.44,181,179,12,14,98
578,20610.685487981667,1025.376695185629,1023.9414185927537,513.6796004781828,515.4162619656285,513.7725302165505,720.8681481610364,1020.9449125549464,723.2539922270676,8.41,2.27,40.21,om,5.18,2023,2030,134.36,87.65,38,289,24,14,52
579,20638.722109669485,1025.7397043226524,1024.1281203342876,513.8997905551281,515.4163210384561,513.7749711253296,720.8739818964631,1020.9751938558331,723.2869659991928,11.42,2.31,74.33,mr,4.45,2024,2028,138.84,70.69,120,151,18,11,40
580,20657.99785239168,1026.1843315401543,1025.4601399619098,513.917391692754,515.4599258182998,513.7794120140335,720.9221808800451,1021.5001972333569,723.391061940545,10.06,2.42,28.69,cv,4.42,2024,2024,161.59,45.6,52,283,57,13,42
581,20661.079775747523,1027.2336816372394,1025.5427384450359,513.9403022783629,515.574083429275,514.4860270531339,721.0059630184463,1022.9734236256945,723.5384720037073,9.64,2.3600000000000003,63.67,cy,4.12,2025,2027,72.07,167.06,216,150,95,13,44
582,20662.135330073812,1027.2958795390387,1025.658911582808,514.2933208331935,515.7418845321965,514.5287585935517,721.0082926090778,1023.3755012726027,723.538753168275,9.7,2.27,30.56,li,4.27,2025,2025,58.79,94.09,33,282,5,16,64
583,20662.17123504766,1027.3202689704945,1026.6868221267355,514.7045559126672,516.0119951872937,514.5788958524811,721.0602854921426,1023.7815926442698,724.0409861051994,11.27,2.3600000000000003,73.57,gq,4.970000000000001,2023,2029,49.010000000000005,89.11,164,194,48,17,73
584,20662.704770803834,1027.8185287579827,1028.0548120891385,514.7509616121533,516.0648715110818,514.582604264637,721.6249539699194,1023.9573792693125,724.3430623073996,8.28,2.34,25.72,er,3.2800000000000002,2025,2029,80.58,174.77,120,202,10,15,93
585,20663.637117421084,1027.9104794497894,1028.2488871207404,514.8056011259002,516.1450885764233,514.8049710290497,721.9212408104919,1023.9736251696418,724.4161584765334,8.54,2.37,71.18,gb,3.13,2024,2026,87.17,94.46000000000001,204,39,92,19,45
586,20664.275848497768,1027.9764077149566,1028.8121276870781,514.8197138575918,516.4370871216705,514.851424231683,721.9637419412165,1024.1121816394482,724.5871445651156,10.39,2.38,60.29,jm,3.55,2024,2026,100.66,110.4,244,186,33,15,54
587,20666.210449068865,1028.1835593306025,1028.8709725849153,514.9817290902783,516.7239233061616,514.9659799868438,722.0637207132055,1024.134570317388,724.7143202123716,9.76,2.25,63.4,hr,6.53,2022,2024,63.11,95.36,193,145,94,15,91
588,20673.26532116745,1028.8085959278785,1029.035475732221,515.0649546141017,516.8513993470473,515.0702767323953,722.0935912603412,1024.3379647309707,725.0805689057235,11.97,2.24,53.15,cv,6.87,2024,2029,161.08,108.11,273,262,61,16,83
589,20679.83965589148,1028.878213482187,1029.599156464179,515.1051705556156,517.2357036613299,515.2260470841372,722.147959606304,1025.6833358093647,725.1622245757342,11.76,2.37,25.04,pa,3.3,2021,2025,79.96000000000001,60.53,173,295,52,16,36
590,20684.780885543863,1029.2423830985485,1030.5157000763122,515.4034779098134,517.4165557579562,515.2260703663288,722.2266076737833,1027.2585601823894,725.5468038861424,9.72,2.3600000000000003,40.3,ls,7.45,2022,2024,77.35,151.07,119,216,2,16,38
591,20685.47911877736,1029.3368140110347,1031.4659703320096,515.6743202700254,517.6985775166729,515.3280237110512,722.5444987485118,1027.8552264131176,725.576664211679,10.99,2.22,81.2,gr,5.1899999999999995,2021,2023,59.41,83.93,52,154,9,20,68
592,20696.334820382857,1029.4980649805536,1031.5583982847843,515.7587013943471,517.7498758617048,515.4342413847722,722.8362548721952,1027.8953973494995,726.1219124851901,8.44,2.35,39.18,kw,3.8200000000000003,2025,2023,70.46000000000001,69.63,254,118,89,18,49
593,20698.464678517495,1029.5234323413379,1032.369603844605,515.9670841616155,517.8137220202775,515.4749324030541,722.8893506606895,1027.958079159851,726.325803599966,10.98,2.2800000000000002,29.25,gd,5.9399999999999995,2025,2025,178.91,186.99,106,203,19,19,58
594,20700.696034274402,1030.7325529611715,1032.4674312542134,516.2977799367371,517.9105995603027,515.4822964746112,723.2726924287063,1028.250785856018,726.4604257631004,10.45,2.35,31.67,af,3.35,2021,2028,40.45,81.67,277,119,32,12,83
595,20706.773681860992,1031.6976800994312,1032.8075317651,516.3311475307892,518.0588789949592,515.5576300924621,723.5426438512408,1028.5730036004948,726.9061407393021,11.14,2.37,42.44,br,3.09,2024,2023,177.88,104.62,53,169,85,15,86
596,20708.32468810448,1031.743067253597,1032.9131483718124,516.7102897324909,518.313037352501,516.0984131458044,723.891065231004,1028.790231417827,727.0422340640287,8.02,2.31,28.3,to,7.07,2023,2025,109.95,166.69,202,55,78,15,81
597,20713.97462822202,1031.876716891925,1033.0475189674307,516.7592589382788,518.6529531438315,516.2113049187835,724.1805083666909,1028.8037376349544,727.2763478149079,9.98,2.38,48.629999999999995,et,4.26,2024,2026,100.83,51.99,91,127,92,15,61
598,20719.517470570925,1032.006569127368,1033.249219856425,516.8544591258326,518.6807842325617,516.2926830602526,724.3302928522058,1028.8101308356556,727.4584151311146,9.85,2.4000000000000004,42.760000000000005,hn,4.95,2021,2028,94.94,66.24,30,137,6,14,99
599,20722.38998448341,1033.5816371773738,1033.2875004196226,517.1527325288545,519.2015663356157,516.5990094287818,724.4414538586002,1028.868252443623,727.7033365572948,10.9,2.3600000000000003,46.08,bs,7.41,2021,2029,100.01,154.01,293,200,23,20,73
600,20730.85395482531,1033.6506541617277,1033.5029246018582,517.37876602846,519.5766735226193,516.9707996763726,724.5008368918651,1028.9110017342803,728.3717615809574,9.37,2.39,31.509999999999998,lr,3.9699999999999998,2023,2025,164.47,43.19,256,248,59,11,59
601,20737.710212679376,1034.0347573094887,1033.5943822311554,517.5377201206603,519.5933111604018,517.208383954898,724.504450932773,1029.241563065521,728.6595588871869,11.23,2.3,51.17,by,7.34,2024,2023,41.64,152.76,282,47,70,11,59
602,20750.81481550429,1034.2975609034838,1034.0708696175998,517.6904717548447,519.6209665469486,517.3462517496163,724.6962455862435,1029.288528449998,728.8181302634679,8.48,2.33,70.62,af,6.26,2025,2030,156.45,178.99,60,52,86,19,77
603,20766.50716255084,1034.3640051261073,1034.4086115060823,517.7884687232504,519.9052850912549,517.3696313455988,724.8853957836557,1029.5220898566183,729.1090730499833,11.66,2.39,52.36,lt,4.720000000000001,2021,2024,89.28999999999999,149.26,162,193,1,20,57
604,20766.898851476642,1035.20229233166,1034.7059826786488,517.8561937561112,520.0197740894934,517.7132784726102,724.8936461489315,1029.587993883513,729.2252965070902,10.56,2.29,58.96,jp,6.18,2021,2023,112.48,60.11,231,149,34,16,47
605,20773.17742394616,1035.272080737632,1035.6414491807866,517.9643397360054,520.3220699684099,518.0078001543238,724.9874039853559,1029.8627425301293,729.5435638513833,8.3,2.29,67.44,fi,6.32,2021,2023,147.14,129.76,200,251,34,11,50
606,20776.03121155009,1035.565561122256,1036.133315695129,517.9692644534202,520.3985485603328,518.1048265048768,726.2047357346258,1030.5086481454723,729.7369852241777,10.09,2.22,58.78,nl,4.98,2024,2026,128.28,74.9,62,100,79,18,50
607,20780.317784515097,1035.7558914868055,1037.3314047004835,518.0807953743233,520.7148827203678,518.1548182166496,726.295401236511,1030.9800089975445,729.8766707657041,8.870000000000001,2.27,27.37,bj,3.9,2023,2026,131.18,107.52,164,192,94,15,90
608,20785.51984472307,1036.8331272462897,1037.815773436949,518.4168847504419,520.8286423386326,518.3191396146559,726.6272839208491,1031.1540502854602,730.2330934919687,8.85,2.31,46.68,zm,5.23,2023,2025,62.1,136.09,86,90,99,20,40
609,20788.74561090023,1037.1609762931018,1038.5062426574118,518.6028927943602,521.0434885055051,518.3560866729823,727.3308170042673,1032.4292125239924,730.2636579726238,8.82,2.42,30.3,ee,3.44,2025,2030,152.12,171.78,94,63,13,14,53
610,20799.31717166164,1037.5601513660345,1038.8586806320538,518.6667689558984,521.0930842947799,518.4056337991976,727.3761009771025,1032.4892574468856,730.5456390983067,8.379999999999999,2.25,66.47,ye,6.13,2022,2026,75.53,107.44,113,30,60,18,73
611,20804.458683461802,1037.5680247869652,1039.0235243329348,518.699829982885,521.1677031582567,518.7880958879749,727.5865702676323,1032.5116297019265,730.7856767765456,10.33,2.4000000000000004,72.97999999999999,ly,7.16,2022,2023,106.13,108.05,231,83,86,10,72
612,20806.302373767925,1037.7216925662008,1039.2555856280012,518.9885023389427,521.1701079858352,518.8693585956411,727.599578707016,1032.5315024526958,730.8492498473092,11.05,2.25,72.38,af,5.34,2025,2025,178.89,82.19,13,181,63,17,46
613,20809.085861723408,1038.0403524244125,1039.6742546002793,519.9817454797185,521.2259128421343,519.0015540196479,728.0352805018366,1032.5646288432558,731.3035386206809,8.1,2.34,80.75999999999999,mc,4.3,2022,2026,73.35,49.25,277,254,73,19,69
614,20811.49522174053,1038.9535228398513,1039.971285119508,520.238702375794,521.2835996460576,519.0533865544774,728.1361357861111,1032.74484363189,731.5901526911115,9.53,2.37,47.14,ve,3.1799999999999997,2022,2030,72.15,118.48,146,37,88,19,96
615,20815.824486352896,1039.2118112363166,1040.0815564659658,520.3139555982658,521.3924536199712,519.1239212442853,728.1982730175978,1032.8432385241167,732.1759642235252,10.47,2.33,63.92,ad,3.1799999999999997,2024,2029,38.95,57.269999999999996,298,121,74,11,95
616,20818.761305464413,1039.221238881616,1041.3948037739317,520.5692930511335,521.5408847206428,519.394678768188,728.2876456036183,1033.095944373131,732.3759038681935,10.06,2.37,48.66,ph,3.1799999999999997,2023,2028,61.36,91.45,219,179,38,10,47
617,20819.08578877367,1039.441874824808,1042.5465916568694,520.7867509542656,521.6085235152283,519.4104515274175,728.3210421633449,1033.111470149078,732.5898314642392,11.66,2.42,35.1,bz,5.12,2021,2029,84.95,48.26,253,194,33,12,69
618,20827.206846034438,1039.603251993555,1042.8674945051807,521.147318723843,522.3596438727717,519.5555444747039,728.5891301232791,1034.4886828321205,732.7255455104653,11.75,2.3600000000000003,28.77,ki,3.96,2021,2027,38.63,181.9,280,235,71,13,49
619,20830.707407213642,1039.7173943324055,1042.897816734383,521.2090013054122,522.5218112548955,519.7357369191839,728.6771930614946,1034.8821284973121,732.8349668343302,9.5,2.2800000000000002,82.42,cu,5.220000000000001,2025,2026,153.07999999999998,73.53,157,126,32,16,67
620,20842.00379408045,1040.0073455710533,1043.0809014839365,521.2380217344249,522.5246585749336,520.343614332314,728.9377687914449,1035.162252619682,733.4132007313925,9.74,2.27,71.07,hn,3.25,2021,2023,85.35,41.37,184,149,57,17,55
621,20842.1034441468,1040.4022453621608,1043.1943314526225,521.4497508147925,522.5633219710113,520.3612758837019,728.9852884251956,1035.579279366071,733.7141443847986,11.11,2.3600000000000003,32.44,ml,6.34,2021,2029,88.7,179.13,214,145,39,12,54
622,20844.42318986946,1041.0817308589105,1043.9234891641431,521.522209729194,522.6517639966318,520.5118982819852,729.046101704091,1036.9438143762577,734.0295234427327,8.17,2.22,29.93,co,6.27,2023,2027,48.739999999999995,42.48,62,262,69,13,46
623,20849.459824157904,1041.2705189931862,1045.7203527617808,521.5483632179477,522.751792845448,520.5967757777009,729.1018206135495,1037.2332077708877,734.4891273133519,9.29,2.4000000000000004,32.24,sa,3.7,2022,2029,142.88,173.48,284,204,48,15,56
624,20851.57950000954,1041.808512131081,1045.9262476797003,521.5580593430425,522.8668158975354,520.6148525450675,729.4185285206056,1037.6534710298781,734.8599109004955,9.93,2.31,45.43,br,6.43,2023,2028,177.05,131.8,118,240,89,18,39
625,20856.38977073334,1041.9890405649498,1046.2073915887938,521.6239426691943,522.9194392277061,520.7991540249922,729.7190227519206,1037.954977455511,735.3091542222762,11.73,2.39,44.79,ro,4.3,2021,2030,55.129999999999995,122.22,108,50,27,18,59
626,20861.584523581223,1042.1471020168835,1046.3144302324476,521.6926754020142,523.5194252077057,520.8784284951969,729.8049342450695,1038.0921500182694,735.7195045939238,9.31,2.26,56.47,sm,5.27,2024,2024,61.59,155.28,287,171,58,13,34
627,20864.78381959049,1043.3954334758207,1046.8129893956814,521.7167958480957,523.5357358979136,521.0436421612815,730.1927604624656,1039.1958948454392,735.78469105619,8.17,2.41,79.68,kr,6.42,2023,2029,77.12,74.31,81,294,55,10,48
628,20872.31914116153,1043.966738020691,1047.6652785456786,521.7728529250342,523.7500143981624,521.7079191785359,730.711679649029,1039.2112296809476,736.0117876147756,10.33,2.35,71.85,ir,6.31,2025,2024,84.00999999999999,71.14,252,290,87,18,73
629,20880.592397762495,1044.0378693484797,1048.3355628234533,522.2928388620957,523.8227795174064,521.8011307100095,731.7975942152474,1039.8097470248024,736.018639602355,9.4,2.25,36.8,ni,4.34,2023,2024,55.010000000000005,136.45999999999998,46,170,19,20,87
630,20889.030377608844,1044.8414601658712,1048.4306713669648,522.6007160773665,523.8441832025801,521.8979283803424,732.0419158708826,1039.8395830415975,736.1864476746146,11.41,2.3,79.59,vn,5.140000000000001,2025,2026,111.61,145.01,218,299,53,17,46
631,20891.936500423493,1044.9131116517174,1048.6192919015014,522.6144619301969,524.0069577542436,521.9441089963475,732.0831626289255,1040.489014806309,736.2686378121036,11.25,2.33,33.15,cr,3.9,2023,2027,34.19,68.68,175,209,29,12,47
632,20893.077140004167,1045.9352706568611,1048.7019490684918,523.1990305986983,524.4492763271137,521.9561182957684,732.1357399523448,1040.5250086385395,736.4222932061672,8.21,2.27,37.71,ga,3.6799999999999997,2023,2027,104.24,147.34,150,92,80,15,86
633,20893.14843887901,1046.1057582225164,1049.1599550731974,523.8239600699837,524.4622577506074,522.0923283275134,732.1557933300712,1041.9633500792022,736.4484507194526,10.19,2.29,71.25999999999999,td,6.41,2023,2026,47.81,70.21000000000001,281,149,42,19,95
634,20902.8296659767,1047.0376109476201,1049.2115246357534,523.8555212971429,524.6853599566309,522.1767725057811,732.3367893160191,1042.9696719197837,736.6886716923274,9.48,2.31,53.96,al,3.13,2021,2029,53.17,44.88,199,127,63,12,59
635,20930.366769492626,1047.1464536838141,1049.5044164195936,524.4873850126436,525.2177061467577,522.762285083387,732.6167052550556,1043.5652053681947,736.859479671745,10.02,2.33,82.06,lr,3.6100000000000003,2025,2026,143.5,159.37,121,83,28,18,60
636,20956.371068731212,1047.1747841255915,1049.6300206828034,524.7582363639185,525.5825764292144,522.796172546328,732.7465994099072,1043.6468296184125,737.0499854591318,10.89,2.27,49.96,cf,7.44,2022,2030,83.6,65.66,91,144,38,19,30
637,20966.664361516465,1047.316217727201,1050.0402879451954,524.8532429304917,525.6995584635259,522.8332463281138,732.793242152304,1043.9861648257906,737.2741451042108,8.370000000000001,2.38,70.75999999999999,kp,4.279999999999999,2022,2026,62.43,151.88,200,232,17,20,36
638,20975.047529328916,1047.5031951149144,1050.1071956061073,524.9068982307416,525.7602123661383,522.855231626626,732.8068118461704,1044.5984219201177,737.3410308219923,10.18,2.3,26.61,ml,5.859999999999999,2023,2026,55.55,147.12,147,49,75,18,88
639,20975.23422557835,1048.0779032882647,1050.1116738399305,525.0701926470014,526.0575260762171,523.4269614683493,732.8767629930721,1044.617845174662,737.4353877791135,8.53,2.3600000000000003,63.03,sc,5.970000000000001,2023,2023,148.36,60.19,109,55,97,17,82
640,20975.69311792416,1048.6623168158023,1050.2187766306968,525.094150824333,526.1754919637136,523.5156389750678,733.1917638630149,1044.6363108854605,738.2609218140681,10.47,2.26,44.09,me,3.79,2025,2023,34.16,107.7,267,163,91,16,43
641,20977.67395774053,1048.852746332055,1050.5825514787193,525.549961566279,526.2365290576893,523.5658128005956,733.4988561749545,1044.742579072918,738.326082858135,8.39,2.38,39.43,cl,5.92,2022,2029,44.8,155.25,67,138,85,16,69
642,20978.95340917853,1049.154477462779,1051.4562568717288,525.8223971814176,526.4216490165077,523.5715743437247,733.8826677969197,1045.4051155717013,738.8564748617156,9.48,2.35,62.95,dm,5.51,2022,2024,117.03,162.03,10,122,58,18,65
